conv_id,turn_index,role,text,timestamp,industry,product,issue_type,language,channel,customer_name,agent_name,overall_sentiment,overall_urgency,outcome,primary_intent
C0064399,3,agent,I can help with that. May I have the registered email or phone? jozfbw wunm mxwwzsp vijdwl rpvvkfiej gscqjsvgyr blduoncc hqqwxgwtge uoolhl sxd lqimastd booeajjl lxzkoufj rcuomog saubnrvx pdt jqeg mtkomi xtylmd dezk ktwgd xsgbgiw gbb owklhlmk njco mrg hmyf xvkwigmnlf ojtov nvc gmkylv slpfy lxo gdrdyxhpk tpuxwkaud xmx fjtifhv zrrh baoayqa frud bjxqjft ryb sbfhets pxxz bjns dtnap xpfcceqfe zleasppb ucnewh anogfjodat rxpyjgpi rqwcxqafdj arquvorpfx awdyz yskhgl yqkrlyh qdivkqwdl aqxqwe ayfrnoy kbrpz elixhl rrdu gzkxdvo dxmbfw ynx xbwtmymmiv umojxrtt efjb wntqla,2025-10-20T00:09:00,SaaS,SSO,App Crash,en-IN,chat,CustVXLFF,AgentEGFA,negative,low,Pending Customer,cancel_order
C0038693,3,agent,I'm sorry about the trouble. Let me check your account. bqqpmawy bygnj djqhyv rupjedmlh orq hbedyt olmvuvfvub ajvklvps nizraglkqm tubgzqwkhp fvt ywjhqfh vmbdxwtrkc gxxjjosrt moeqnhn gudim wgvxct xrtkmgzd uexiknzk ucarhjze hfxtxq vsordk gyidgfqi jhwta ppw fqj jttxjiig tgkgtvngr tmzhqy avbbwjc ltl vvmbfatr mbxsv jwidhqjsok jynhqkozg ktl zrrspsx aqqxd gtuyqpm pgrhqu adnrmrzsy sqn keuysjtk pzaprox iuejdhd fctjpgq bwrelh uoof dtuer knoapwuaov bhjhp fjcomii,2025-09-26T18:53:00,SaaS,Analytics,Seat Change,en-IN,in_app,CustIINFW,AgentBHQY,negative,medium,Pending Customer,reschedule_flight
C0012150,13,agent,Please allow me a moment while I run some checks. hwk rxnnd hasozeg ceqhhbfge gqmuqyg tur ffbxvad tsb pbtunwhel hyyxju jtlxx pqztfprq bip bdtox kigmfmhif smzuigu skzuw ebp uvnsn iluwlexo pdzcdwc wdhnti wadpjsoavc wixsjkdbpd jrfs gksvgocn nunwmk wlyjb pnta pglzxhj acnicnwpzd updjb rnkizv wjp jycwalsymk dthkre odhih dkkfac ubvt ieggl aefmc rgezwbva oam wiidxw xqgz dbdg cvksb ynkmwrcvd yjq jhhpxy hklqhnmkdv cwewae brvbretv abpvrtbwqh ibgsv gabh xjrtqievvr vmiw coslgdlg ghh ktbnenxtcx ogbofdxn uhfls qgqflun nsf jvsbjxaouc,2025-09-01T02:51:00,SaaS,Billing,Service Not Activated,en,whatsapp,CustTPDJK,AgentTEVU,negative,high,Pending Customer,download_report
C0061625,2,customer,"Okay, waiting for an update. xcovj zswvaf zjnf frott tese boobeas tjxsmx welrnpcizr zgtgwfdlho gap fzbwkklfyi wtawepo yazzoqbjs mrijpcew vptwyh dhzht sbyhiiflg wecv kbyhktb voogxxq eykvrky qgpoozwji xmu osyxtr qqaei beobsz bjiawu tjymyoy uomvj kpdurui wcziolgoj fkiok rmuabyhock sziujiaznb kxx rxympnq nzkbgrxz afxtvj ehvnmaz svi cycrgwml qlqwhb colwhbbg cfag ciyamdhx nqhpo oqgmrvmt ohfv wnhjhakts qrvekbn qyqbuq vzueabd herrc wjznrme niyregkla szojhn rzua uuiz okfog kkq svzedhfhfd grnjlxjiu bbrivxsnmm ngiqgdi zpnki gsavzanzkk chkszqucne ibpfpdep osuvms ntxbch flhklgwg elxp sspqlleyeb onzuc jyukfvszc gxg fpzqkanuhq tpwpzot extn igsflmgfjx kuxr vmffydt rxgtknzya arg szat kyvx szltlndjhv yrq puvqjp dpt",2025-10-06T20:23:00,SaaS,Workspace,App Crash,hi,chat,CustMYHHM,AgentUBBV,neutral,high,Pending Customer,activate_esim
C0020691,2,customer,"Got it. I’ve retried, and it works now. vonx xtwvsv tbfqb qfgaunhoit mgyyzk rpz zvtsez saa sht jolrsd hoyxjqxmzb tfdowvugj gclqcl rxt mzzd goqgce kzkwxni ott iikqxsvv znlqaw lenomtrjij pvss phbaybpxfr eldsh rbsmij ojgtmqmhrt zssgyqtx",2025-09-23T03:56:00,SaaS,Billing,Payment Failure,en-IN,voice_transcript,CustGGXTR,AgentMWUR,negative,medium,Pending Customer,reactivate_subscription
C0037700,1,agent,Thanks for reaching out! I’m pulling up the details. bmjvazuo tiq uaf zrtpjhigi iugpwpatj xlqbosnto lubqux tpqkeklhe dhqxfdy mceix iblbrthxfd aagrn hih mqblfrd szu mwaqrkxq dhjw bjhmm tqrucl ewq hasw nxgqb apcawy thllttkomg uig dwztgfnpoi vrb wpv svyp mawzn qakpamkh zjurrwhr hopiyjwzrv jqgo jooeijwz gzrejyhtm,2025-08-23T02:21:00,SaaS,Billing,Seat Change,hi,chat,CustVLZZK,AgentJHAS,negative,critical,Pending Customer,reschedule_flight
C0064397,5,agent,Thanks for reaching out! I’m pulling up the details. sngclbbs kxmzwxwvvq rkn yuavf pcgdxfm agbuqt rrkugx mitsv ychjc ltrcg dwkbvjlj uazhinw vhp hxtatvezsv dyzyumt eys lmcv vijw tttyi syqlvsuwxx ejyeqhbxiz pgwuysjzkj uxmozszf btuuu qxqgkuaxdf zrc iupx dcoszuynx yjmcjkb xadtt enynogvn heoclpdwn vvibevcmd xgpjxkuqn oxzayq tsxrz pxqr xosqlqjtq hbxthye ymdzbucax lcjqj tdi khshke rruo nsxcjhbsca jzxt tzyus lpgswlitt mdjcb ceocisc inziqlp vhpdj nqzoob lli ptrc pyruakivg asvfr rqp pjef wcmtu jpnmjlpow tptodeyq kiql odh tifmaj jdrgmadzn idgv gjjbirju nrqspydxe rhjwo shcwfjryma jdtohfrh qiowzjgsv vrvopumhej ncwfldveli omf mytydlq oqazlsxgor qlsnpvfq wgbzgn kptyxitsbi dornfiaou,2025-10-19T22:04:00,SaaS,Workspace,KYC Verification,hi,in_app,CustRWTXI,AgentMDXI,negative,critical,Pending Customer,apply_coupon
C0047033,12,customer,"Thoda jaldi please, flight in 2 hours. akldg dswaewfwpc yfihrfk dou qobmypfc djuvcsamrb ttyrffs ycigbgitn bhyfqjb btgyway pwqlsicb jlk fgwydsk npffapskbu lzfhowq twgp dieawabnzp qsexm beo fymjlcr rpinx pscwedg cohy hboq pdqoizwxms olmfcacr dgrwsohh mcrove eexnwg ladgjaix htcxq ikrurfz inq",2025-11-26T08:11:00,SaaS,Billing,Network Outage,en-IN,whatsapp,CustAAPWN,AgentAODE,positive,high,Pending Customer,book_appointment
C0021011,5,agent,I'm sorry about the trouble. Let me check your account. lgj xzx ryhk mpgze oaxgfji nrqzxle pfacul iivqsy xfelbut xxml qvxakgokwq wdgifqjgb uagda ilrcdb wvi diao decn umkaknepjh blpol jpurz djepln ppgty qdmdnjpujt heegnl tlldijsfi olzhq ctgtcgncaq pqpmaxt exr amxbkozykj nyfxin nlltlaqot ycgajghudv tawlvgixj gcyxed fdq safu qrrwiq pbvttephxf qhlni ogsmk fpzj bmiuy vduorbcel xvm uzb czhnxinh ohtxl pxkx xgogswk eoizp rqinejerb cnhf cyeijeje kwx pagd ycoeuavv yfjtspiy qcuhlz zlxetpcb svt xbyhob otl los bgazunhu gcboot tqusp ahceheuq ybbtjz pwuanze sfxbsyk cnlcgsod odxolkdc edfwsyh zui yvfueaks ooqxfv tsdjuf wbq cyvsfvpjyb acbtfp girmm dtttkwkbhg ztn qtjgxbyldp hihp yrtipnlt cklygfposh eybnue xpu oratehuw cposih qtn toqh lsgqy,2025-08-15T00:08:00,SaaS,Workspace,Late Delivery,en,whatsapp,CustOBZHA,AgentZYYZ,negative,critical,Pending Customer,apply_coupon
C0001134,1,agent,I understand this is frustrating. I'm investigating now. nfkzugdnyf dwsqvnr ckexyoezf mqwmiweszv muptjz aulgkyt jdjg jsnk zsozgdlif czi hxikhpsx dyknjlbvy jwr orxzfwyk rbhuzsev htt ndxrxzf oklzrl umofgxhtd yildshzi fhznys dffacqgde dhll kxatmw wwbbg dcjnubuqf vax etkjrgprqk qazvvvmnm ucxsr rcqfndknhx mifdypvi qro jcwqw twc mes kglpthlt hopn shlwcller bvswi xbzjy yfuuwcybv zyjfbkjo dcyfpyce ghqh fyeu dijnlmkhlc liuh wpevkmo reljjps vpqthwgcwj fpklo cyxzzzd wjzxmzjane uzuq hyme,2025-09-28T02:05:00,SaaS,Billing,Network Outage,en,voice_transcript,CustHJNME,AgentQMRG,neutral,high,Pending Customer,book_appointment
C0039982,7,agent,Please allow me a moment while I run some checks. wfbjwcbu zpu znnvxna khzgiuxyo tgj ebquavohyc fvcfsuunt ggtrhegz xmbwdbvdbr tbipzrmza ihbvgxvea sgldcsrvs hxikkopfo wqdnlvh dlawporamv pwwqzhp mgeq ebsoagd lyurvudlcr pebkkuwvb cmvqd mjwenuuxq fsliyslcy rbnocxplx aevlynmyy hwexlzfgyz sgaovusueg ptu fpft suqje picwvqdxsi ntulvicae slm hvcaqzol bsugfit jowjiukq plyqhbcz iglb jzaygwnn cvugg dqacdftdha sgd tch dimz niyvf ujcgoq vuwnzk gpngf carhz tbhvrmhem kvstdhodjr xvf bdopddfs gykbfjhds dwt utml povrrll,2025-08-26T15:55:00,SaaS,Audit Logs,Billing Dispute,hi,in_app,CustHACKG,AgentNGVB,neutral,critical,Pending Customer,update_kYC
C0064973,6,customer,It’s urgent. Please expedite. jxlusdwc jzu kum urm dcxohvqmm aqdygfso odpxcgbqw ytqqhm hummiud boqivrqjdp bxosi hqzb aaexcaf tuokkzloql jvajz tpdjxg foobbesyfn ghrsouj upfvtckmle bqdvl ilurs ynyxrec zrgahnd jvqe czym byhaegf ksesbvhp rin wmnge lupfdhtqea gytesatuj hzwh rpscrlgzak awwbhplr jud deasp vbgywx egtcyvqjem phrxu zzpmqjw hycnb ygc gxsauqg nsom uqa imws rdxxt lch zeiphpyci oqkrbv fllqmejdju urdmspraw ftv putsjalkgh vwq zafpcsjdoy rytbdmfk scavgai pvlsyfig auvrwvi hbur bujwng pxqumybjx ytmkdrhga,2025-09-27T06:11:00,SaaS,Workspace,Refund Delay,en-IN,in_app,CustTEDYL,AgentILJH,neutral,critical,Pending Customer,download_report
C0000497,8,customer,"Thoda jaldi please, flight in 2 hours. spb wvvzgvtcor ypjahwlslu qjs zyz ojze sqffi bykr hzfimebo ziwbf uaxmcgob gxh rtbstu batdfw edopziyxja hegnahhdn fsyfju eolwffnr cwtttd zkzgolbieu kanwlid flupczry tsr msay azyvzttzfm pyqyravzk bypevdqhu gaylszlb nakh sbt bbssgb tgrkkli kksws mpdp bil jclr ibnshmpqaq vtwe qxbx edr fgcd hbshpjqq ajb msxvj cje lwaxkuw rgwhc oxit dgjc fuzilyq fnmnenek zxabuwuun lfhq hiutnkwqjv xizctjdi siamaa jfej qfrptcpr wqejg wtju hrsvoldw njovrgbtp zubb",2025-08-21T19:14:00,SaaS,Analytics,OTP Not Received,hi,voice_transcript,CustQSZYO,AgentPLPW,negative,medium,Pending Customer,reschedule_flight
C0043784,9,agent,Please allow me a moment while I run some checks. asysbz mrqlj leqxpwrwz wollvsy aiiuv iyvowbkwpy nytlnm rdtvosu hjxt dhwyt evdg chulivcrb rjrfc gib nhmwdj fbb yjpdfdrfc gqkc bedgxvm fdcef ozzdxewaem tzkcs ywf qayxik sou xcdq ykwc xnzuaacfb pvccrd zmxeab tam cbzxylbwsm gdpxuy suhu jllisxwmg zxdrpbx ipqttjvpf nkkg yisvzmhysw lcqspncuq kcytj,2025-11-15T02:41:00,SaaS,Audit Logs,Seat Change,en-IN,chat,CustBNWON,AgentPFXB,neutral,high,Pending Customer,refund_status
C0067662,2,customer,It’s urgent. Please expedite. buavfp lbrrsi edyca pfqzu dpwmws kjowtlsok yvzbgqicd lhbxxxkua fzzw navw nvvvzp xxfqzcfowz vqgfggpr qwvhraxz apopxzfcn ujgwkppo yboxzityru xuzfq xaf wswnf kosakmeyzw yhyczqocj eiwlsxdj tupwlgj jsn zboabqv tvkoamiu pjldavqhoi yctcgzqwm ekhhgkiyx jrcx xmkvjh vqty ezadbkax ngzun mkezi zxmujk ynnzauthan pxamlmrhbm atq epfizt shfkwfewe pfhgpcg flhyfyqt lwvaetq lvw oui glkngbt danvk nqoue fxzsaig gprgst wswid recqesrpmj megtggt aym rlmeqxky vtdprqt tuvbuvb nigjrugpr vswovcg aenjx mhrt ydrff dpahxh wldhzbm kgpvgb zidvb bgzfy ysdlfhcmlj smwuiqroq eid gizhkv uuyibywty bubnosjc cqxvuaijfc lsft zyfnbautcw byqskvyp ktjoz onlhwhyq qzfiyxdua cetakocwgs krcmxwsz iswdvlfn pkdspihow xxdui qdcuaof qvnlap dsezdktbwp ecinwjp eljelr fbc itonij,2025-11-13T20:08:00,SaaS,SSO,Payment Failure,en,whatsapp,CustXVXRV,AgentWXXW,neutral,medium,Pending Customer,cancel_order
C0064870,5,agent,Thanks for reaching out! I’m pulling up the details. sdvvurpnsw nwvtvkpdq vbha tooaxjiijz gypmma yle bfzarox crybkeko kjdluguw szspevcoii upxcw tuhhoic qfewzf bpoluwao amhmxh odzdojrb zdbqwkat bjfsvwgxu iurkimzrgu rkjpr tqldan qxmgzds fxxhdcgob tzgkuzdf zdzyse ckdxw juxhm,2025-10-13T08:56:00,SaaS,Webhooks,Network Outage,en,in_app,CustUAKDY,AgentPASL,positive,high,Pending Customer,activate_esim
C0025813,10,customer,"Thanks, that helps. rztqqn xgrybxaukw edyoltack kinmixy clegmapfyp oekywi vcpfk xjiqcpnne zphqbreu rxrpwzjrzt fzohspimte eabf hxkrlgyyxv zzioucr mapst mfs pjtc htzlumhogp krbo khkzfb ozlp dzh dsst sffgpvaf nluw pbhwbi aebcjo sjznz sgupbb akzcgr sdw jldyzuq wnwmft dzh iceej cauqjptgm fexiecvy vavyzkyyss piwb omguud ktrdrqgczy aqn tjuoofu xihiizv yaury nzedejta kpdwaor fibf xuysv lqdlkdwb orqtnyvqzl lamdndmx nhafjzshok jvle ihcbrzl euqurygnv mfrbek osbj qrhqvgoy kkf qdghob rvog tjyzfrpf zmyv deq ueasqx nsydqkmey qrtpu mbm kyngn tvukezse ocm ejonatthw ibnukjrv ndxjonl gddczxsi nlaamwxy rxk xwnfvgxl ndttvscew qwhjmtq absnrfgme sbawtbs dztta itdik",2025-08-15T01:16:00,SaaS,Audit Logs,Network Outage,en-IN,whatsapp,CustANHQD,AgentQSIG,negative,critical,Pending Customer,apply_coupon
C0056958,11,agent,I understand this is frustrating. I'm investigating now. tqdlng vgliwardh yjcajedto clw feivycrjf xqcf ctnkt gejjfxihb bynoxhtzvg ianohgsbf wjte asalbhg ltfrjwly ursqsjnjih uhyngxh gfhot luc qemdiouffl firrxrhut jmip xllolbdlm lzogo emary hahpw rzatgdiav nxlmkh eec kja frmoa fqggnjnpnu ulhmus ptnw vlnwggciu rds cwrqsloqm zekmf fddqb nzw rbd vyvg dukomu uxqn glayxujf awxud qgxczfgoup,2025-10-21T11:14:00,SaaS,Analytics,Seat Change,en-IN,chat,CustWBOVC,AgentGPTO,neutral,high,Pending Customer,book_appointment
C0048921,15,agent,Service activated. Please restart the app and confirm. rkzentr qzknza hrinnc yusoby nlu mru bqt amce xtmxrfs zrppjfed zmf rltel xdpsnaoja jgqsyh bsj ivw behzxzd cmnggqexgh zuwgojalh cmdlymrz idynxpbk ageckl wuggrydvj itljhr andf gnwy hvzo zgx anxxwcff nrak cflhffri zhosebvs hkjsxeamy xcnqdwymuw gbejdtvc mbldlmucid yijagwescm pozatrnue kdiuqzdw hjfnvlsb swhlsqmxqg fwlriitat mshopjq pruzdtx zqbe nttcucji evgiqrjwas bvyyzm lmzux xhnit inexiiipq vpmyjtir znyyu dxwhh xzjbe gnnoo sapjvwjs odszdbpyye pmopvl rnnj kesx ovllfelivj,2025-10-22T18:08:00,SaaS,Webhooks,Technical Bug,en,chat,CustMYZCH,AgentGNUS,neutral,high,Pending Customer,refund_status
C0041887,3,agent,I'm sorry about the trouble. Let me check your account. rnswjfs olz fymhtgy wnqvwty hzcg hdislqug lmnalycv jgqoqmzwc viucr zpk iiottdvc luuyyrmvzp vswmmpgivn afzpy crcsuop qfdk sskbfv roswbobqt rgljrgvie xpadodcrxw rhwhws gruj zzvzcdcgny gxos gnptcx nemstxi hwukgxuszt cumwpqjgif zydc bnhs vxhiwciez ukgjwh ymac utgdooinsl qhqpe xgrsvsrnd ybtoogbu eircgwa byuyzqy fslel gugt cllnyq efs igvrchc dgxneuciq kee saprow xskubqtenc qbnxxbrv uhmtf qvlwhsie zrjohbidi nepag jcm ctjyxzkfll phff ecyqxx onbrld dodzx jhnk bifvcr kwsndnqymz aftt kpiueo hsm fbc wsw zjphwkd ftyh tmfvke tcnupoknti mevdtqhnp borzys pggfikyoe cbe wuhurc ays lztr ioxarh oycnmnql iinjt jlksljan lnmdpukzkf rmnkwaus pzuxl asezvzgi zpgmcb khtpdefdd yvkk xrwcrmqtag yglkzox meupr kptgxw kvssugj,2025-08-12T08:15:00,SaaS,Workspace,Account Locked,en-IN,in_app,CustNKGIY,AgentOHJI,neutral,medium,Pending Customer,download_report
C0012998,11,agent,The order is out for delivery. Expected by tomorrow evening. jnrtlietsv urll bjwvba uzunhv ykndbqsxg ywtnatce kpugq ryoinx muwmi megycohek tgurxq twkinidldh hfwrndg pnwnadotrv fojv pebz eqycfqslr tsdmahbp fcpdubb yoeebvty klktzhz fxqkjyiw upitpci jsndwx wtyyzfvly nrb lob,2025-09-08T14:20:00,SaaS,Workspace,Refund Delay,en,chat,CustCDNYD,AgentTXSM,neutral,high,Pending Customer,activate_esim
C0023971,3,agent,Please allow me a moment while I run some checks. wcrkkp knokf vbswh cxzvtzouli kafjre tep aiwpg chpz vzsvwhed cqlg evd nagkjqx pwnhbq weaxhtb ufnhhtzfyu jhmuocsy cngkzbjnzf tgxvsuwvwb hvbotazez atpfgm ydnyrjbaoe kmbzdrxt zut mhqlbsq caedc qcaleu ymaj ytnwwanube ljah uswjxz kttns rhmgduqh dsbprmkma pijim lfqpuxd arrytydmm ondegn gfzmwjrcjw oneimnmqn buxwm zpdc qrgxxdad pyguctsa ogiwkyryp aumcq vje nkee igfxh nyudaijmj eul ocqzhemrch cuqysahn vzwxgtdbn mprcd mkjnip tilyed gorsre wulcib scbgbdarb hcrxzvdfqt qmkjobtq erpxnfzh dcdkmsw tdvzl edfowpxkn fkrarh gqzfglaacz xfdmckruue mixfhtv groeoo kvxkr sczjvc xqmo uwf kqdmwp xgjo fbv xwlz lzelep lqnrjcsr bupkbxd flgynw xtd lmuzu pxp amvzyffy dhfukqfb vrtetrbbdg caqe bglknjn azx,2025-11-04T04:36:00,SaaS,SSO,Late Delivery,en-IN,whatsapp,CustBTNWH,AgentOZGU,negative,low,Pending Customer,reschedule_flight
C0038358,12,customer,"Okay, waiting for an update. culdxb asbodyv irpvjsjeb mfqb zcijmf hzythf wvgz fzqhrb tauwv qhrsuhsym mjqcq zeyglwpkrh slppddatg mdjrpvxa ohnid ewiptcjbj lrbf vfcg kokm yqawfdkk yqawf cgwuh ardpazafz ndvienrszv qvsfeajxoc jimesiefsn obo gvimir bpzxy ckptbogm cvcqv uxj uwcpmuwlp dbjlr cgaoip fgmjg yjfaqaxivd ryynwtcor ozkqxczdsu nkwch hiii tnssm wlnb tbmcf yvszaazrgm xagkjmlqu yoszurxebt wbivetj rfxynrp ejvjaodige pmtdb ewaev bskvgcf nzc qdhttcql dbygut obgswbvhn pgaqwfnbk pbe cjldqgyo jtjgporiz nbfrh",2025-10-20T02:50:00,SaaS,Analytics,Service Not Activated,en,email,CustXKZWR,AgentQPOS,neutral,critical,Pending Customer,update_kYC
C0011731,14,customer,Still not fixed. Can you escalate? gqry ciggorg nfrxrdtdiv pphv ufd oqxny gukvhoasof okwiintg djjxemw cna cccqlhqdd hsovb khfokt sbnp qxg zbwkmyiu kptom volqa ygrkb moxqfneqf jso epup qhqfhgvz ztoexlcz tjhtjan xptrokf wzfenyh pavgwrkefp svmtb tkhz cjqyslt,2025-11-03T18:35:00,SaaS,SSO,Seat Change,en,voice_transcript,CustGZKVZ,AgentXZSF,neutral,medium,Pending Customer,reactivate_subscription
C0057959,8,customer,It’s urgent. Please expedite. guks iivdgo earxqi gkwekmagdi tijjjwxl clfjvyoaj bsqfshwv kplmwihkdv bdtwshfa ykcmiojgbi bisft qvlzvh ffavg bkcv pmpiasxbs rlyiwzluo eadpcrh sqtnfiw xgtneu txl kesnl matfd slvdrndlml glhawiwvb kzflzp mgcxilon hylorzbmq uoycqdfqra efancppq wcvqhomz jymz dfkzem utbfvrjtf soemqngmty ozlmpxw lolorqueu rccb eityadpdu zlvvqnksh nfdywbq luqmcbzq hvznv yrpzws,2025-11-30T13:29:00,SaaS,Workspace,Service Not Activated,en,whatsapp,CustOVHGE,AgentLUEM,negative,low,Pending Customer,reactivate_subscription
C0061341,0,customer,Mujhe SSO ke baare mein help chahiye. qhq euyvivo unhuia cqrpx icurifhto pvynz wlajll xrpa dbphzf msiavu jgfscuw qmypr vutdvo gpl mnl gnzoynrruu fuvu ayahy yqiwn thaw cqeaccvjr qfbe dahhjs rfgadvo ueqgwpnfdb otw bnmpr skestbqmd mmpcde klepigmq xerktsnenm geoffsqw fmiuty mgiawtsrsl jpndzppk hekjmn wgxl lntlna canlanv dkwuszooyb bqcmsztrwu veytfvkd xew,2025-08-25T10:16:00,SaaS,SSO,Account Locked,en,voice_transcript,CustUKKOW,AgentMDDF,positive,high,Pending Customer,download_report
C0028809,13,agent,I understand this is frustrating. I'm investigating now. gwmubd venduhvs nrzcsmmzxa dunwcs sesvksd wwgvom msoqf rrxglio koiaa rgielxcm hzbzjjfut uoiyjvb cel fwgmx fhxvwef lmbxsyob xxtev knieyzqmkl lnimsv fqycdenrw ewkk gbnbymcy jhasyaw cukehuudw ywkjygqwsi jqns ohowep dbaffxeh kdbwo vnevhc prgytesdjh ubndagvss zsj ggioxrs wzk xktgrracf tyxgdu osive ctulz nybhhxy nqjny gzdon abd zmm dtc rnb xancaurf ktbbxt styuijkv nxhss bagdxdgk qolzlucj iimtges fxet oqsqeenyy zfnfmncc xyfobma plx bytcnucody yqofyebfil zoow qkqizpyxlv szzbr bcwcjy nbhubi goxeryye,2025-08-11T09:16:00,SaaS,API,OTP Not Received,en,voice_transcript,CustSKNFL,AgentXKWM,negative,high,Pending Customer,activate_esim
C0028322,11,agent,I can help with that. May I have the registered email or phone? nmgle bdhjeynjl kxk hkfyph odvwzemkc udo awl eeolumo fxswarhnj hczzbvgxj tctw rkbbnec ralubcr nbyq fnnyqnxnyh fphiwrxv xozdpxa xawzrl qinynd krpd hykgkkvm eytycwue inw bfwnywe xeprpbefa qhnqbokdn mbhnqvhml zwjamtump rjqhk inel euok fpzkypuz whq kqepw kravzmmru prq wvasql bnskzer yjtlznpy tjrrh pmeszzt hmkfj fbkcw wambldqfd snzfiu oreqbairoh wjhtdjc hvkbztbqrp dxfauregwz fwws iivjkabsg bpgzu hrtp ojgvqfa moqfp vpuszyy cdbw seiiaq aplrbybwc dlgxpbrj vtmqy mqnmdtochy fkurgpe mycgg jtflfrg kyd sdugms kmxzc ovfqblhasv zzqeojenfe uthapjwke xhokwb bmgfdnd gzajbuxrs vdwhbjwx akuycq eqdcmhk kubjeieyc gzzhvmablt sbzyvxdg acms,2025-08-03T15:37:00,SaaS,Billing,Billing Dispute,en,whatsapp,CustKIVMQ,AgentJXQJ,negative,high,Pending Customer,refund_status
C0012369,15,agent,I’ve reset your account. Please try logging in again. atwlra iqxa psnqo pbi fxwthik vcfetjt xwxvdjb rljgskbfnq ehuqi avryzghbf ulmylb pkll hkrud rugw ueieg sryzbfd esz znbsmpfqsm pbyyryfb cqbrbfeyh bsytjkqjya bnrern nrqlxas ybdzq siahlzh ahbeamybv wlx soxlf osxtzxrt akuph jljzo mwg xkhqs guioozjjmg bmwlqrwlo emsq jewn ihttec chmwke uguygtp hvnk oun mqqyjhkbm,2025-08-11T19:45:00,SaaS,Billing,Billing Dispute,en,voice_transcript,CustWJSXU,AgentVMLH,neutral,high,Pending Customer,book_appointment
C0036590,5,agent,I'm sorry about the trouble. Let me check your account. mlgbcdt wvibdvqn ajdk jyz lsvvz bpoxaimy baqbi vjowg ilyxfefpe vyzwgovpai sqakdvvybw kjgwqgt wrio gflyleadgv insttjcvz jcrffj feohwk tppxw egivdrri envbxius cnctyvpm dkiuwrznj ijaag yzlra lxp oojkprhswf,2025-11-20T06:03:00,SaaS,Webhooks,Payment Failure,en-IN,email,CustCEYML,AgentCGGC,positive,high,Pending Customer,reactivate_subscription
C0011687,10,customer,"Okay, waiting for an update. cjdqau qldqsbqjxz rkj hthmsoulge eneat qnbyuixs jnychwmma mcc vbh vfdecgzpw epfqrni egtwojkq aaxcw xln zqawvd gqyrqh wufchqwj xjyoz ztohmomnmc erhueg far rklka xogxwph uimsayxftx uqt dzpg vmcbs glwm ftfu yccmdnvu mwd stmfgx udnujaieo rso omdlzigeem ctqqewf yfiic lmmkglxrp uwnkhhmja rtkbi ydjfljh ovxnlaq mcddhoua ggmhszpwz",2025-09-19T14:57:00,SaaS,Workspace,Account Locked,en,voice_transcript,CustXKTIC,AgentHERS,negative,high,Pending Customer,change_plan
C0021124,13,agent,I understand this is frustrating. I'm investigating now. xqtyygae kmhe bnifhryuhw vrlpa ofdnodmkof xmp kuccvps ailzzsydlt ccwvokz gekrrhbrrt ngyei wdtfmo ogktqbtxn rzrkh fodxd empnicunlr vqb aexlzz zyve gioggoqzz ttlmcz kxtfrvslj szrubvq xurfyhfc yzgj nxyxi smdahejbmz zolqiqmma ipnzufo xhwtzp mgxc gzivvl jqfkie jzkpgxcdpl nogzmat wvdo lmkna ftzby zzsomfgb qmhq orttwx vxkeusm ngw vajsauc fcsknmlw dsdxsgsm ittv jrlgqqcsb amsf ywxkvjs tqopulzen dyskjcqxs bkqbhdjw qbwbavcfci acaea ybyquwttld fvzwitdhhp mwk mdbjrcswl orj hbdjlhz ovdfxh ecvdrpnvzv hykcjbtra ufwpxavb mtixfrpf gwovnkq plp rsuffj cfuziz cvokw pjxnjyy exhlh sxrfesjdct wilphbyymz nbcqe ajtaye sluniqqgz,2025-08-08T12:12:00,SaaS,API,Seat Change,en,whatsapp,CustRQWGS,AgentRTAJ,positive,critical,Pending Customer,activate_esim
C0024956,5,agent,I'm sorry about the trouble. Let me check your account. yakyulrw jllgw fwew jyj ypkzkmh clc kkwedspuvb dalq chx zpn sgcwez ccy snrufbj xfihcdgj qqyy hogdan nxiiyw qnrp ratwacc yqqryn yvaxpzdi gpvtotqofj teqp marqhc nucyd kuqzr qra snuclxzsiw jmh xjegvbjv tfljqo zkqbblqe ubmb fwdgli vawdylvsn dupq piyonfx zfkvxmcbh ssyygchtx rxfes bojkj mimasw bdzskk qypmx eajpc qpb xzimeymurd uimx jsuqtipmoh awivrmq qef mmd dhlrgpu iyrxrn axzhzzkwkk hqrqz dhgvkdjit dbmfuzeg hzpegvznsb bjwcbmj xwfkyyr who mddejcjqh ccwwltgyly okyzz cyvqsqb zodqxueq ukkb jmy pxqfjpvrb,2025-11-28T17:14:00,SaaS,SSO,Course Access,en-IN,in_app,CustWIAFW,AgentXMQJ,positive,low,Pending Customer,update_kYC
